"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-11-24",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-11-25",,,"0.02",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-11-26",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-11-27",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-11-28",,,"0.62",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-11-29",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-11-30",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-01",,,"0.51",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-02",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-03",,,"0.02",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-04",,,"0.37",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-05",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-06",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-07",,,"1.00",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-08",,,"0.30",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-09",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-10",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-11",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-12",,,"0.08",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-13",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-14",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-15",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-16",,,"0.85",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-17",,,"0.40",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-18",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-19",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-20",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-21",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-22",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-23",,,"0.27",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-24",,,"0.07",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-25",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-26",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-27",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-28",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-29",,,"0.00","0.0"
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-30",,,"0.00",
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2022-12-31",,,"0.05",
